data_completa,data,semana,qtd_marmitas,cardapio,qtd_frango,qtd_carne,qtd_calabresa,qtd_linguica,qtd_arroz,qtd_feijao,qtd_macarao,ano,mes
2023-06-30 19:33:59.278,2023-06-19,,49,"arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2023,6
2023-06-30 19:34:36.138,2023-06-20,,49,macarrao com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2023,6
2023-06-30 19:35:22.528,2023-06-21,,53,"arroz, feijao, pernil e salada de chuchu com abobrinha.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,6
2023-06-30 19:36:06.216,2023-06-22,,49,"arroz, feijao, carne moida /pernil e maionese.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,6
2023-06-30 19:36:53.680,2023-06-26,,46,"arroz, feijao, inguiça e farofa de berinjela.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,6
2023-06-30 19:37:28.839,2023-06-27,,51,"arroz, feijao, molho de bolonhesa e polenta.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,6
2023-06-30 19:38:13.703,2023-06-28,,53,"arroz, feijao, molho de linguiça e polenta.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,6
2023-06-30 19:38:42.784,2023-06-29,,56,"arroz, feijao, frango com legumes e tabule.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,6
2023-07-29 17:47:55.400,2023-07-03,,52,"arroz, strogonoff de frango e batata palha..",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2023,7
2023-07-29 17:48:34.075,2023-07-04,,50,macarrao com molho de calabresa.,0.0,0.0,2.5,0.0,0.0,0.0,3.0,2023,7
2023-07-29 17:49:15.578,2023-07-05,,48,"arroz, feijao, kibe frito e farofa de jilo com ovo.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,7
2023-07-29 17:50:55.372,2023-07-06,,48,"arroz, feijao, kibe /pernil e salada de beterraba.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,7
2023-07-29 17:51:42.587,2023-07-13,,56,yakissoba de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2023,7
2023-07-29 17:52:24.981,2023-07-14,,46,macarrao com molho bolonhesa.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2023,7
2023-07-29 17:53:16.706,2023-07-16,,54,"arroz, cassoulet e salada de beterraba / pepino.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,7
2023-07-29 17:55:01.318,2023-07-17,,49,"arroz, cassoulet, e pure de mandioca/abobora.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,7
2023-07-29 17:55:58.709,2023-07-19,,56,"arroz com milho, cenoura , frango , linguiça e feijao.",3.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,7
2023-07-29 17:56:42.298,2023-07-20,,56,"arroz, feijao, frango com batata e salada e pepino.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,7
2023-07-29 17:57:23.156,2023-07-21,,45,"arroz, feijao, carne moida com batata e salada de repolho.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,7
2023-07-29 17:58:44.070,2023-07-25,,44,"arroz , strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2023,7
2023-07-29 18:00:07.079,2023-07-26,,45,"arroz , feijao, carne moida com batata/frango e salada de repolho.",3.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,7
2023-07-29 18:01:39.340,2023-07-27,,49,"arroz, feijao, moela com legumes e farofa de cenoura com bacon.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,7
2023-07-29 21:00:45.139,2023-07-28,,49,macarrao com molho bolonhesa.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2023,7
2023-07-29 18:02:19.752,2023-07-29,,48,"arroz, feijao, calabresa e salada de batata.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2023,7
2023-09-02 00:53:57.368,2023-08-01,,51,"Arroz, feijao,pernil com abobrinha e tabule.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,8
2023-09-02 00:54:50.324,2023-08-02,,58,"Arroz, feijão , linguiça e purê de batata doce.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,8
2023-09-02 00:56:00.784,2023-08-03,,50,"Arroz, feijão, carne moída e maionese de frango com batata.",3.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,8
2023-09-02 00:56:40.986,2023-08-04,,53,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2023,8
2023-09-02 00:57:37.512,2023-08-07,,48,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2023,8
2023-09-02 00:59:02.067,2023-08-08,,48,"Arroz, feijão,frango e farofa de linguiça com abobrinha.",3.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,8
2023-09-02 01:00:29.954,2023-08-09,,50,"Arroz, feijoada, farofa de cenoura com bacon e salada de couve.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,8
2023-09-02 01:01:58.017,2023-08-10,,49,"Arroz, feijoada, farofa de abobrinha com ovo e salada de repolho.",0.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,8
2023-09-02 01:02:52.673,2023-08-14,,49,Macarrão com molho bolonhesa.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2023,8
2023-09-02 01:03:58.078,2023-08-15,,48,"Arroz, feijão, carne moída com legumes e salada de batata.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,8
2023-09-02 01:05:05.712,2023-08-16,,43,"Arroz, feijão, moela com quiabo e farofa de jiló.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,8
2023-09-02 01:07:11.449,2023-08-18,,48,"Arroz, salada de feijão de corda, pernil e salpicão de frango.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,8
2023-09-02 01:07:46.870,2023-08-21,,46,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2023,8
2023-09-02 01:08:23.527,2023-08-22,,55,Yakissoba de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2023,8
2023-09-02 01:09:29.307,2023-08-23,,47,"Arroz, feijão, carne moída com repolho e salada de acelgam",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,8
2023-09-02 01:10:31.002,2023-08-24,,52,"Arroz, feijão ,frango e salada de beterraba.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,8
2023-09-02 01:11:26.823,2023-08-28,,45,Macarrão com molho de linguiça.,0.0,0.0,0.0,2.5,0.0,0.0,3.0,2023,8
2023-09-02 01:12:33.679,2023-08-22,,55,"Arroz, feijão, frango e polenta ",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,8
2023-09-02 01:15:45.603,2023-08-31,,50,"Arroz, feijoada, farofa de alho poró e vinagrete de nabo.",0.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,8
2023-10-06 15:19:46.369,2023-09-01,,51,"Arroz, feijoada, farofa de berinjela e vagem.",0.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,9
2023-10-06 15:21:38.460,2023-09-05,,49,"Arroz com açafrão,feijão, moela com cenoura e salada de batata.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,9
2023-10-06 15:22:24.215,2023-09-06,,46,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2023,9
2023-10-06 15:23:07.059,2023-09-07,,51,Macarrão a bolonhesa.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2023,9
2023-10-06 15:24:06.923,2023-09-08,,48,"Arroz, feijão,carne moída com batata e farofa de cenoura.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,9
2023-10-06 15:29:07.682,2023-09-11,,54,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2023,9
2023-10-06 15:29:49.405,2023-09-12,,46,"Arroz, feijão, linguiça e purê de batata doce.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,9
2023-10-06 15:30:47.320,2023-09-13,,44,"Arroz, feijão, frango e salada de batata.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,9
2023-10-06 15:31:48.067,2023-09-14,,43,"Arroz, feijão, ragu de linguiça e farofa de legumes.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,9
2023-10-06 15:32:34.241,2023-09-18,,47,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2023,9
2023-10-06 15:33:28.702,2023-10-19,,54,"Arroz, feijão, pernil e salada de beterraba.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,10
2023-10-06 15:34:39.478,2023-09-20,,47,"Arroz, feijoada, vinagrete de rabanete e farofa de legumes /milho refogado.",0.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,9
2023-10-06 15:35:23.856,2023-09-21,,63,Yakissoba de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2023,9
2023-10-06 15:38:03.958,2023-09-26,,43,"Arroz, feijão, moela e salada de acelga.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,9
2023-10-06 15:38:56.099,2023-09-27,,48,"Arroz, feijão, frango com brócolis e purê de abóbora.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,9
2023-10-06 15:39:51.594,2023-09-28,,49,"Arroz, cassoulet, brócolis e salada de batata.",0.0,2.0,0.0,0.0,1.5,0.0,0.0,2023,9
2023-10-06 15:40:40.772,2023-09-29,,46,"Arroz, cassoulet, couve e salada de repolho/batata.",0.0,2.0,0.0,0.0,1.5,0.0,0.0,2023,9
2023-11-13 13:30:37.409,2023-10-03,,41,"Arroz, feijão,carne moída com pimenta e farofa de linguiça.",0.0,2.0,0.0,2.5,1.5,1.5,0.0,2023,10
2023-11-13 13:31:10.695,2023-10-04,,48,"Arroz, feijão, Kibe frito e vinagrete .",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,10
2023-11-13 13:31:53.750,2023-10-05,,47,"Arroz, feijão,kibe frito e purê de batata doce.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,10
2023-11-13 13:32:24.998,2023-10-06,,54,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2023,10
2023-11-13 13:33:04.227,2023-10-09,,50,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2023,10
2023-11-13 13:33:37.365,2023-10-10,,50,"Arroz, feijão,moela com cenoura e farofa de berinjela.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,10
2023-11-13 13:34:10.414,2023-10-11,,50,"Arroz, feijão, ragu de linguiça e polenta.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,10
2023-11-13 13:34:38.126,2023-10-12,,49,Macarrão a bolonhesa.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2023,10
2023-11-13 13:35:11.352,2023-10-16,,61,Yakissoba de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2023,10
2023-11-13 13:36:07.432,2023-10-17,,49,"Arroz, feijão tropeiro, frango/linguiça e tabule.",3.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,10
2023-11-13 13:36:56.312,2023-10-18,,52,"Arroz, feijão tropeiro, carne moída com batata e salada de nabo com repolho.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,10
2023-11-13 13:37:25.027,2023-10-19,,54,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2023,10
2023-11-13 13:38:04.728,2023-10-23,,49,"Arroz, feijão, frango e purê de beterraba.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,10
2023-11-13 13:38:54.130,2023-10-24,,49,"Arroz, feijão, linguiça e salada de acelga.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,10
2023-11-13 13:39:38.017,2023-10-25,,58,"Arroz, feijão, carne moída com repolho e farofa de linguiça.",0.0,2.0,0.0,2.5,1.5,1.5,0.0,2023,10
2023-11-13 13:40:46.150,2023-10-30,,48,Macarrão a bolonhesa.,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2023,10
2023-11-13 13:41:23.136,2023-10-31,,53,"Arroz, feijão, calabresa e maionese.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2023,10
2023-12-04 13:52:58.578,2023-11-01,,48,"Arroz, feijão, lagarto e salpicão.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,11
2023-12-04 13:53:40.482,2023-11-02,,48,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2023,11
2023-12-04 13:54:39.946,2023-11-03,,45,"Arroz, feijão,frango/moela e salada de acelga com repolho.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,11
2023-12-04 13:55:39.288,2023-11-06,,49,"Arroz, feijão branco,calabresa e salada de batata.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2023,11
2023-12-04 13:56:11.019,2023-11-07,,49,Macarrão a bolonhesa.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2023,11
2023-12-04 13:56:49.834,2023-11-08,,47,"Arroz, feijão, linguiça e maionese.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,11
2023-12-04 13:57:44.955,2023-11-09,,47,"Arroz, feijão,pernil e purê de abóbora.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,11
2023-12-04 13:58:20.130,2023-11-13,,47,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2023,11
2023-12-04 13:59:28.660,2023-11-15,,42,"Arroz, feijão , carne moída com batata e salada de beterraba.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,11
2023-12-04 14:00:17.154,2023-11-16,,48,"Arroz, feijão, frango com brócolis e farofa de linguiça.",3.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,11
2023-12-04 14:01:45.058,2023-11-17,,51,"Arroz, feijão , calabresa/frango com brócolis e farofa de linguiça/beterraba e milho refogado.",3.0,0.0,2.5,2.5,1.5,1.5,0.0,2023,11
2023-12-04 14:02:20.550,2023-11-20,,48,Macarrão a bolonhesa.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2023,11
2023-12-04 14:02:46.964,2023-11-21,,51,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2023,11
2023-12-04 14:04:04.726,2023-11-22,,49,"Arroz, feijão, frango/moela e salada de beterraba/milho  refogado.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,11
2023-12-04 14:04:46.196,2023-11-23,,48,"Arroz, feijão, carne moída com batata e salada de repolho.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,11
2023-12-04 14:05:25.553,2023-11-28,,48,"Arroz, feijão, frango e purê de batata.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,11
2023-12-04 14:06:05.841,2023-11-29,,51,"Arroz, feijão, frango e farofa de cenoura com abobrinha.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,11
2023-12-04 14:06:42.854,2023-11-30,,48,"Arroz, feijão, kibe frito e tabule.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,11
2023-12-04 14:07:35.171,2023-12-01,,47,"Arroz, feijão ,kibe frito e salpicão de frango.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2023,12
2023-12-04 14:08:13.919,2023-12-04,,53,Macarrão com molho de linguiça.,0.0,0.0,0.0,2.5,0.0,0.0,3.0,2023,12
2024-01-09 00:54:29.157,2023-12-05,,45,"Arroz, feijão tropeiro, calabresa e maionese.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2023,12
2024-01-09 00:55:27.485,2023-12-06,,48,"Arroz, feijão tropeiro, linguiça e maionese/salada de repolho.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,12
2024-01-09 00:56:12.388,2023-12-07,,63,Yakissoba e frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2023,12
2024-01-09 00:57:19.960,2023-12-12,,50,"Arroz, feijão, pernil/calabresa e purê de batata doce.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2023,12
2024-01-09 00:58:23.987,2023-12-14,,48,"Arroz, feijão, linguiça com cenoura e salada de repolho com tomate.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,12
2024-01-09 00:59:12.122,2023-12-19,,45,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2023,12
2024-01-09 00:59:56.924,2023-12-20,,47,"Arroz, feijão, carne moída com batata e farofa de abobrinha.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,12
2024-01-09 01:00:42.184,2023-12-21,,46,"Arroz, feijão, linguiça e farofa de abobrinha com cenoura.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2023,12
2024-01-09 01:02:02.936,2023-12-22,,53,"Arroz temperado, feijão branco, carne louca e maionese.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,12
2024-01-09 01:03:43.680,2023-12-27,,53,Macarrão com molho de linguiça.,0.0,0.0,0.0,2.5,0.0,0.0,3.0,2023,12
2024-01-09 01:04:34.433,2023-12-28,,50,"Arroz ,feijão, calabresa e salada de acelga.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2023,12
2024-01-09 01:05:55.828,2023-12-29,,50,"Arroz com lentilha, feijão tropeiro, pernil e salada de batata com cenoura.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2023,12
2024-01-09 01:07:07.937,2024-01-02,,43,"Arroz ,feijão, pernil/linguiça e salada de batata/purê de batata doce.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,1
2024-01-09 01:07:55.581,2024-01-03,,44,"Arroz, feijão tropeiro, moela e salada de cenoura com repolho.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,1
2024-01-09 01:08:22.038,2024-01-04,,53,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2024,1
2024-01-09 01:09:48.117,2024-01-05,,44,"Arroz, feijão, frango e farofa de berinjela.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,1
2024-02-01 19:38:46.564,2024-01-22,,52,Macarrão com molho de carne moída com calabresa.,0.0,2.0,2.5,0.0,0.0,0.0,3.0,2024,1
2024-02-01 19:39:21.454,2024-01-23,,42,"Arroz, feijão, linguiça e salada de repolho.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,1
2024-02-01 19:40:04.545,2024-01-24,,40,"Arroz, feijão, carne moída com pimentao e purê de batata doce.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,1
2024-02-01 19:40:32.079,2024-01-25,,45,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,1
2024-02-01 19:41:28.218,2024-01-29,,45,"Arroz, feijão, frango e farofa de abobrinha com bacon.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,1
2024-02-01 19:41:56.240,2024-01-30,,48,"Arroz, feijão, moela/linguiça e vinagrete de salsão.",0.0,2.0,0.0,2.5,1.5,1.5,0.0,2024,1
2024-02-01 19:42:29.945,2024-01-31,,47,"Arroz, feijão, pirão de frango e milho refogado.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,1
2024-02-01 19:43:03.975,2024-02-01,,46,Macarrão a bolonhesa.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2024,2
2024-03-05 16:38:25.666,2024-02-01,,46,Macarrão a bolonhesa.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2024,2
2024-03-05 16:40:48.717,2024-02-05,,48,"Arroz, feijão, carne moída com legumes e salada de acelga.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,2
2024-03-05 16:41:27.427,2024-02-06,,48,"Arroz, feijão,pernil e salada de beterraba.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,2
2024-03-05 16:42:00.932,2024-02-07,,48,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2024,2
2024-03-05 16:42:53.368,2024-02-08,,59,"Arroz, feijão tropeiro, linguiça e farofa de jiló com bacon.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,2
2024-03-05 16:43:39.596,2024-02-26,,48,Macarrão com molho de calabresa.,0.0,0.0,2.5,0.0,0.0,0.0,3.0,2024,2
2024-03-05 16:44:27.064,2024-02-27,,48,"Arroz, feijão, carne moída com abobrinha e salada de repolho.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,2
2024-03-05 16:45:00.254,2024-02-28,,49,"Arroz, feijão, pernil e tabule.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,2
2024-03-05 16:45:45.016,2024-02-29,,52,"Arroz, feijão, linguiça e farofa de legumes.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,2
2024-03-31 22:08:53.384,2024-03-04,,51,"Arroz, feijão, moela e vinagrete de nabo.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,3
2024-03-31 22:09:29.798,2024-03-06,,49,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,3
2024-03-31 22:10:02.397,2024-03-07,,49,"Arroz, feijão, calabresa e purê de batata doce.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2024,3
2024-03-31 22:10:40.077,2024-03-08,,56,Yakissoba de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2024,3
2024-03-31 22:11:38.314,2024-03-12,,49,"Arroz, feijão,caponata de berinjela e kibe frito.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,3
2024-03-31 22:12:25.046,2024-03-13,,50,"Arroz, feijão, linguiça e salada de repolho.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,3
2024-03-31 22:13:04.391,2024-03-14,,51,"Arroz, feijão,carne moída com pimentao e salada de cenoura.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,3
2024-03-31 22:13:40.285,2024-03-15,,54,Macarrão com molho de linguiça.,0.0,0.0,0.0,2.5,0.0,0.0,3.0,2024,3
2024-03-31 22:14:14.568,2024-03-18,,48,"Arroz, feijão, calabresa e milho refogado.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2024,3
2024-03-31 22:14:58.429,2024-03-20,,51,"Arroz, feijão, frango e salada de batata.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,3
2024-03-31 22:15:43.467,2024-03-21,,49,"Arroz, feijão, carne moída com repolho e salada de acelga.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,3
2024-03-31 22:16:20.961,2024-03-25,,49,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2024,3
2024-03-31 22:17:00.585,2024-03-26,,47,"Arroz, feijão, pernil e salada de chuchu.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,3
2024-03-31 22:17:40.224,2024-03-27,,50,"Arroz, feijão, carne moída com legumes e farofa de calabresa com cenoura.",0.0,2.0,2.5,0.0,1.5,1.5,0.0,2024,3
2024-03-31 22:18:36.614,2024-03-28,,50,"Arroz, feijão tropeiro, linguiça e caponata de berinjela.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,3
2024-03-31 22:19:01.096,2024-03-29,,48,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,3
2024-04-30 22:01:12.276,2024-04-01,,52,"Arroz, feijão tropeiro, carne moída com repolho e caponata de berinjela.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,4
2024-04-30 22:02:04.008,2024-04-02,,53,"Arroz, feijão, linguiça bacon legumes e salpicão de frango.",3.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,4
2024-04-30 22:02:44.999,2024-04-03,,54,"Arroz feijão, calabresa e tabule.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2024,4
2024-04-30 22:04:19.785,2024-04-06,,54,"Arroz, feijão, kibe frito e purê de batata doce.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,4
2024-04-30 22:04:48.002,2024-04-08,,59,Yakissoba de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2024,4
2024-04-30 22:05:36.833,2024-04-09,,52,"Arroz, feijão ,carne moída com batata e farofa de  banana.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,4
2024-04-30 22:06:29.106,2024-04-10,,51,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,4
2024-04-30 22:07:10.410,2024-04-11,,52,"Arroz, feijão,moela com salsão e polenta.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,4
2024-04-30 22:08:06.813,2024-04-15,,51,"Arroz, feijão , frango e polenta/maionese.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,4
2024-04-30 22:10:25.215,2024-04-16,,51,"Arroz, feijão, carne moída com pimentao e batata doce frita.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,4
2024-04-30 22:11:04.759,2024-04-17,,52,"Arroz, feijão, calabresa e farofa de legumes.",0.0,0.0,2.5,0.0,1.5,1.5,0.0,2024,4
2024-04-30 22:11:32.147,2024-04-18,,52,"Arroz, strogonoff de frango e batata palha",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,4
2024-04-30 22:12:22.747,2024-04-22,,52,"Arroz, feijão , carne louca de porco e salada de repolho com acelga.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,4
2024-04-30 22:12:47.126,2024-04-23,,54,Macarrão a bolonhesa.,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2024,4
2024-04-30 22:15:05.860,2024-04-24,,55,"Arroz,feijoada, farofa de cenoura com viagem e  couve.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,4
2024-04-30 22:15:46.880,2024-04-25,,52,"Arroz, feijoada, farofa de legumes e vinagrete.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,4
2024-04-30 22:16:57.758,2024-04-29,,52,"Arroz, feijoada, purê de abóbora e vinagrete.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,4
2024-04-30 22:17:27.484,2024-04-30,,54,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2024,4
2024-06-13 17:05:55.543,2024-05-01,,51,"Arroz, feijão, carne moída com batata e salada de soja.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,5
2024-06-13 17:06:36.453,2024-05-02,,55,"Arroz, feijão, fígado e salada de soja.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,5
2024-06-13 17:07:20.780,2024-05-06,,47,"Arroz, strogonoff de frango e batata palha.",3.0,0.0,0.0,0.0,1.5,0.0,0.0,2024,5
2024-06-13 17:08:09.032,2024-05-07,,58,"Arroz, feijão preto, frango e farofa de banana.",3.0,0.0,0.0,0.0,1.5,1.5,0.0,2024,5
2024-06-13 17:08:48.014,2024-05-08,,50,"Arroz , feijão, linguiça e salada de acelga.",0.0,0.0,0.0,2.5,1.5,1.5,0.0,2024,5
2024-06-13 17:09:21.096,2024-05-09,,52,Macarrão com molho de frango.,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2024,5
2024-06-13 17:10:12.426,2024-05-14,,52,"Arroz , feijão, moela e tabule.",0.0,2.0,0.0,0.0,1.5,1.5,0.0,2024,5
