Data,ID,Forma_Pagamento,Valor
12/01/2023,41814059,CP,50.0
12/01/2023,36696773,CP,300.0
12/01/2023,24884186,desconhecido,80.0
12/01/2023,82272599,CP,50.0
12/01/2023,15302444,CP,30.0
12/01/2023,85490801,CP,50.0
12/01/2023,92094271,CP,50.0
12/01/2023,96838542,CP,50.0
12/01/2023,78996138,CP,50.0
12/01/2023,43247610,CP,500.0
12/01/2023,28485256,CP,40.0
12/01/2023,63849668,CP,200.0
12/02/2023,6821427,CP,60.0
12/03/2023,76057342,CP,50.0
12/04/2023,14702559,CP,40.0
12/04/2023,75441102,CP,50.0
12/04/2023,83182031,CP,100.0
12/04/2023,82022482,CP,50.0
12/05/2023,16000918,CP,120.0
12/05/2023,66673177,CP,150.0
12/05/2023,42263731,CP,50.0
12/05/2023,95782718,CP,50.0
12/05/2023,80202154,CP,100.0
12/05/2023,19078696,CP,30.0
12/06/2023,6821427,CP,30.0
12/06/2023,8450455,CP,150.0
12/06/2023,54503978,CP,50.0
12/07/2023,20637284,CP,80.0
12/07/2023,64291322,CP,150.0
12/07/2023,26564652,CP,500.0
12/08/2023,3070607,CP,40.0
12/08/2023,6351202,CP,300.0
12/09/2023,29491815,CP,50.0
12/10/2023,57951176,CP,100.0
12/12/2023,67185877,CP,200.0
13/12/2023,35811957,CP,200.0
14/12/2023,544645,CP,50.0
15/12/2023,90452742,desconhecido,40.0
15/12/2023,23189628,CP,50.0
17/12/2023,43247610,CP,500.0
18/12/2023,25467959,CP,200.0
20/12/2023,70381910,CP,30.0
20/12/2023,92581927,CP,40.0
20/12/2023,95418888,CP,50.0
20/12/2023,20637284,CP,80.0
22/12/2023,7227114,CP,500.0
23/12/2023,62552206,CP,200.0
26/12/2023,81862845,CP,150.0
27/12/2023,23572495,CP,50.0
27/12/2023,910175,CP,50.0
29/12/2023,39099146,CP,30.0
29/12/2023,47477158,CP,250.0
29/12/2023,66673177,CP,150.0
29/12/2023,55385362,CP,200.0
30/12/2023,14353532,CP,300.0
30/12/2023,15302444,CP,30.0
31/12/2023,17920277,CP,50.0
01/01/2024,31084513,CP,150.0
01/01/2024,86052017,CP,60.0
01/01/2024,33249407,CP,100.0
01/01/2024,12533952,CP,150.0
01/01/2024,96587272,CP,30.0
01/01/2024,54129872,CP,50.0
01/01/2024,98430076,CP,200.0
01/01/2024,17899486,CP,200.0
01/01/2024,67185877,CP,150.0
01/01/2024,89655637,CP,50.0
01/01/2024,62043173,CP,150.0
01/02/2024,55217087,desconhecido,100.0
01/02/2024,91053406,CP,60.0
01/02/2024,46825102,CP,450.0
01/02/2024,16443561,CP,100.0
01/02/2024,29046527,CP,50.0
01/02/2024,92094271,CP,50.0
01/02/2024,78996138,CP,50.0
01/02/2024,80202154,CP,100.0
01/02/2024,41814059,CP,50.0
01/02/2024,8450455,CP,300.0
01/02/2024,28383099,CP,50.0
01/02/2024,8311474,CP,200.0
01/02/2024,72636841,CP,30.0
01/02/2024,6821427,CP,60.0
01/02/2024,21718869,CP,50.0
01/02/2024,96838542,CP,50.0
01/02/2024,85490801,CP,50.0
01/02/2024,19078696,CP,30.0
01/03/2024,76057342,CP,50.0
01/03/2024,36696773,CP,500.0
01/03/2024,14702559,CP,40.0
01/03/2024,28485256,CP,50.0
01/03/2024,85199846,CP,100.0
01/04/2024,54503978,CP,50.0
01/04/2024,95782718,CP,50.0
01/05/2024,16000918,CP,120.0
01/05/2024,82272599,CP,50.0
01/05/2024,24884186,desconhecido,80.0
01/07/2024,11905834,CP,200.0
01/07/2024,11905834,CP,200.01
01/09/2024,75441102,CP,50.0
01/10/2024,57951176,CP,100.0
01/10/2024,57951176,CP,100.0
13/01/2024,23189628,CP,100.0
13/01/2024,35811957,CP,200.0
15/01/2024,90452742,desconhecido,40.0
17/01/2024,25467959,CP,200.0
18/01/2024,42263731,CP,50.0
18/01/2024,35274115,CP,300.0
19/01/2024,53149308,CP,200.0
20/01/2024,70381910,CP,30.0
22/01/2024,83182031,CP,200.0
22/01/2024,84968933,CP,50.0
29/01/2024,32491153,CP,50.0
30/01/2024,58302957,CP,20.0
30/01/2024,16068039,CP,50.0
30/01/2024,6351202,CP,100.0
31/01/2024,17920277,CP,30.0
31/01/2024,39099146,CP,30.0
31/01/2024,72636841,CP,30.0
31/01/2024,43247610,CP,500.0
02/01/2024,55217087,TRANSFERENCIA RECEBIDA,100.0
02/01/2024,31084513,PIX RECEBIDO,150.0
02/01/2024,54129872,PIX RECEBIDO,50.0
02/01/2024,86052017,PIX RECEBIDO,60.0
02/01/2024,55385362,PIX RECEBIDO,100.0
02/01/2024,41814059,PIX RECEBIDO,50.0
02/01/2024,81862845,PIX RECEBIDO,150.0
02/01/2024,47477158,PIX RECEBIDO,250.0
02/01/2024,33249407,PIX RECEBIDO,100.0
02/01/2024,8311474,PIX RECEBIDO,200.0
02/01/2024,21718869,PIX RECEBIDO,50.0
02/01/2024,92094271,PIX RECEBIDO,50.0
02/01/2024,16443561,PIX RECEBIDO,100.0
02/01/2024,29046527,PIX RECEBIDO,50.0
02/01/2024,24884186,TRANSFERENCIA RECEBIDA,80.0
02/01/2024,17899486,PIX RECEBIDO,200.0
02/01/2024,98430076,PIX RECEBIDO,200.0
02/01/2024,96838542,PIX RECEBIDO,50.0
02/01/2024,14353532,PIX RECEBIDO,300.0
02/01/2024,85199846,PIX RECEBIDO,100.0
02/01/2024,62043173,PIX RECEBIDO,100.0
02/01/2024,28383099,PIX RECEBIDO,50.0
02/01/2024,67185877,PIX RECEBIDO,200.0
02/01/2024,14702559,PIX RECEBIDO,40.0
02/01/2024,15302444,PIX RECEBIDO,30.0
02/02/2024,91053406,PIX RECEBIDO,60.0
02/02/2024,89655637,PIX RECEBIDO,50.0
02/02/2024,95625891,PIX RECEBIDO,50.0
02/02/2024,910175,PIX RECEBIDO,50.0
02/02/2024,23189628,PIX RECEBIDO,100.0
02/02/2024,8450455,PIX RECEBIDO,300.0
02/02/2024,54503978,PIX RECEBIDO,50.0
02/02/2024,46825102,PIX RECEBIDO,450.0
02/02/2024,66673177,PIX RECEBIDO,150.0
02/02/2024,82272599,PIX RECEBIDO,50.0
02/02/2024,99783018,PIX RECEBIDO,50.0
02/02/2024,85490801,PIX RECEBIDO,50.0
02/03/2024,76057342,PIX RECEBIDO,50.0
02/05/2024,16000918,PIX RECEBIDO,120.0
02/05/2024,36696773,PIX RECEBIDO,500.0
02/05/2024,95782718,PIX RECEBIDO,50.0
02/05/2024,57347382,PIX RECEBIDO,50.0
02/05/2024,64291322,PIX RECEBIDO,150.0
02/06/2024,6821427,PIX RECEBIDO,50.0
02/06/2024,97645965,PIX RECEBIDO,15000.0
02/06/2024,53149308,PIX RECEBIDO,200.0
02/06/2024,49639514,PIX RECEBIDO,50.0
02/07/2024,27461951,PIX RECEBIDO,5000.0
02/07/2024,84968933,PIX RECEBIDO,50.0
02/07/2024,61299833,PIX RECEBIDO,50.0
02/07/2024,80040980,PIX RECEBIDO,50.0
02/08/2024,96587272,PIX RECEBIDO,30.0
02/08/2024,544645,PIX RECEBIDO,100.0
02/08/2024,26564652,PIX RECEBIDO,500.0
02/10/2024,57951176,PIX RECEBIDO,100.0
02/10/2024,57951176,PIX RECEBIDO,100.0
02/11/2024,19078696,PIX RECEBIDO,30.0
13/02/2024,35811957,PIX RECEBIDO,200.0
15/02/2024,18897896,desconhecido,40.0
19/02/2024,25467959,PIX RECEBIDO,200.0
20/02/2024,53149308,PIX RECEBIDO,200.0
22/02/2024,48756744,PIX RECEBIDO,40.0
28/02/2024,43247610,PIX RECEBIDO,500.0
28/02/2024,910175,PIX RECEBIDO,50.0
29/02/2024,58302957,PIX RECEBIDO,20.0
29/02/2024,47477158,PIX RECEBIDO,250.0
29/02/2024,70381910,PIX RECEBIDO,30.0
29/02/2024,39099146,PIX RECEBIDO,30.0
29/02/2024,55385362,PIX RECEBIDO,300.0
29/02/2024,28383099,PIX RECEBIDO,50.0
29/02/2024,28383099,PIX RECEBIDO,50.0
29/02/2024,16068039,PIX RECEBIDO,50.0
29/02/2024,75441102,PIX RECEBIDO,50.0
03/01/2024,17920277,PIX RECEBIDO,30.0
03/01/2024,31084513,PIX RECEBIDO,200.0
03/01/2024,81862845,PIX RECEBIDO,150.0
03/01/2024,20229240,PIX RECEBIDO,35.0
03/01/2024,14353532,PIX RECEBIDO,300.0
03/01/2024,54129872,PIX RECEBIDO,50.0
03/01/2024,86052017,PIX RECEBIDO,60.0
03/01/2024,8311474,PIX RECEBIDO,200.0
03/01/2024,33249407,PIX RECEBIDO,100.0
03/01/2024,16443561,PIX RECEBIDO,100.0
03/01/2024,82272599,PIX RECEBIDO,60.0
03/01/2024,98430076,PIX RECEBIDO,200.0
03/01/2024,92094271,PIX RECEBIDO,50.0
03/01/2024,66673177,PIX RECEBIDO,150.0
03/01/2024,55217087,PIX RECEBIDO,100.0
03/01/2024,85199846,PIX RECEBIDO,100.0
03/01/2024,46825102,PIX RECEBIDO,450.0
03/01/2024,95625891,PIX RECEBIDO,50.0
03/01/2024,41643558,PIX RECEBIDO,20.0
03/01/2024,42739037,PIX RECEBIDO,100.0
03/01/2024,8450455,PIX RECEBIDO,300.0
03/01/2024,49639514,PIX RECEBIDO,50.0
03/01/2024,62043173,PIX RECEBIDO,120.0
03/01/2024,17899486,PIX RECEBIDO,200.0
03/01/2024,72636841,PIX RECEBIDO,30.0
03/02/2024,54503978,PIX RECEBIDO,50.0
03/02/2024,91053406,PIX RECEBIDO,60.0
03/02/2024,67185877,PIX RECEBIDO,500.0
03/02/2024,9907235,PIX RECEBIDO,300.0
03/02/2024,41814059,PIX RECEBIDO,50.0
03/02/2024,95782718,PIX RECEBIDO,50.0
03/04/2024,16000918,PIX RECEBIDO,120.0
03/04/2024,24884186,TRANSFERENCIA RECEBIDA,80.0
03/04/2024,36696773,PIX RECEBIDO,500.0
03/04/2024,96838542,PIX RECEBIDO,50.0
03/04/2024,28485256,PIX RECEBIDO,40.0
03/04/2024,21718869,PIX RECEBIDO,50.0
03/05/2024,14702559,PIX RECEBIDO,40.0
03/05/2024,544645,PIX RECEBIDO,100.0
03/05/2024,83182031,PIX RECEBIDO,100.0
03/05/2024,85490801,PIX RECEBIDO,50.0
03/06/2024,49639514,PIX RECEBIDO,50.0
03/06/2024,57347382,PIX RECEBIDO,50.0
03/06/2024,6821427,PIX RECEBIDO,50.0
03/06/2024,64291322,PIX RECEBIDO,150.0
03/06/2024,25467959,PIX RECEBIDO,200.0
03/06/2024,53149308,PIX RECEBIDO,200.0
03/07/2024,9186935,PIX RECEBIDO,50.0
03/08/2024,96587272,PIX RECEBIDO,30.0
03/08/2024,95418888,PIX RECEBIDO,100.0
03/08/2024,19078696,PIX RECEBIDO,30.0
03/09/2024,12533952,PIX RECEBIDO,100.0
03/09/2024,35274115,PIX RECEBIDO,200.0
03/10/2024,57951176,PIX RECEBIDO,100.0
03/10/2024,57951176,PIX RECEBIDO,100.0
03/10/2024,26564652,PIX RECEBIDO,500.0
03/12/2024,99783018,PIX RECEBIDO,50.0
03/12/2024,86931275,PIX RECEBIDO,50.0
13/03/2024,23189628,PIX RECEBIDO,50.0
15/03/2024,90452742,TRANSFERENCIA RECEBIDA,40.0
17/03/2024,70381910,PIX RECEBIDO,30.0
18/03/2024,6351202,PIX RECEBIDO,100.0
20/03/2024,53149308,PIX RECEBIDO,200.0
27/03/2024,910175,PIX RECEBIDO,50.0
28/03/2024,41814059,PIX RECEBIDO,50.0
28/03/2024,39099146,PIX RECEBIDO,30.0
28/03/2024,1657608,PIX RECEBIDO,100.0
28/03/2024,9907235,PIX RECEBIDO,350.0
28/03/2024,43247610,PIX RECEBIDO,500.0
29/03/2024,16068039,PIX RECEBIDO,50.0
31/03/2024,17920277,PIX RECEBIDO,30.0
31/03/2024,55385362,PIX RECEBIDO,200.0
04/01/2024,55217087,PIX RECEBIDO,100.0
04/01/2024,33249407,PIX RECEBIDO,100.0
04/01/2024,54129872,PIX RECEBIDO,50.0
04/01/2024,36696773,PIX RECEBIDO,400.0
04/01/2024,20229240,PIX RECEBIDO,35.0
04/01/2024,31084513,PIX RECEBIDO,200.0
04/01/2024,85199846,PIX RECEBIDO,100.0
04/01/2024,86052017,PIX RECEBIDO,60.0
04/01/2024,75441102,PIX RECEBIDO,50.0
04/01/2024,28383099,PIX RECEBIDO,50.0
04/01/2024,46825102,PIX RECEBIDO,450.0
04/01/2024,89655637,PIX RECEBIDO,50.0
04/01/2024,82272599,PIX RECEBIDO,60.0
04/01/2024,17899486,PIX RECEBIDO,200.0
04/01/2024,92094271,PIX RECEBIDO,50.0
04/01/2024,8450455,PIX RECEBIDO,300.0
04/01/2024,72636841,PIX RECEBIDO,30.0
04/01/2024,95625891,PIX RECEBIDO,50.0
04/01/2024,8311474,PIX RECEBIDO,200.0
04/01/2024,66554740,PIX RECEBIDO,250.0
04/01/2024,62043173,PIX RECEBIDO,100.0
04/01/2024,67185877,PIX RECEBIDO,500.0
04/01/2024,54503978,PIX RECEBIDO,50.0
04/01/2024,23189628,PIX RECEBIDO,100.0
04/02/2024,24884186,TRANSFERENCIA RECEBIDA,80.0
04/02/2024,47477158,PIX RECEBIDO,250.0
04/02/2024,91053406,PIX RECEBIDO,60.0
04/02/2024,96838542,PIX RECEBIDO,50.0
04/02/2024,98430076,PIX RECEBIDO,200.0
04/02/2024,544645,PIX RECEBIDO,100.0
04/02/2024,16443561,PIX RECEBIDO,100.0
04/02/2024,21718869,PIX RECEBIDO,50.0
04/02/2024,25467959,PIX RECEBIDO,200.0
04/02/2024,14353532,PIX RECEBIDO,300.0
04/03/2024,20637284,PIX RECEBIDO,80.0
04/03/2024,6351202,PIX RECEBIDO,100.0
04/03/2024,66673177,PIX RECEBIDO,150.0
04/03/2024,16000918,PIX RECEBIDO,120.0
04/04/2024,19078696,PIX RECEBIDO,30.0
04/04/2024,85490801,PIX RECEBIDO,50.0
04/05/2024,57347382,PIX RECEBIDO,50.0
04/05/2024,95782718,PIX RECEBIDO,50.0
04/05/2024,14702559,PIX RECEBIDO,40.0
04/05/2024,6821427,PIX RECEBIDO,50.0
04/05/2024,53149308,PIX RECEBIDO,200.0
04/06/2024,49639514,PIX RECEBIDO,50.0
04/08/2024,96587272,PIX RECEBIDO,30.0
04/09/2024,12533952,PIX RECEBIDO,100.0
04/09/2024,42739037,PIX RECEBIDO,50.0
04/10/2024,57951176,PIX RECEBIDO,100.0
04/10/2024,57951176,PIX RECEBIDO,100.0
04/11/2024,83182031,PIX RECEBIDO,100.0
04/12/2024,86931275,PIX RECEBIDO,50.0
15/04/2024,90452742,TRANSFERENCIA RECEBIDA,40.0
16/04/2024,69906206,PIX RECEBIDO,500.0
17/04/2024,70381910,PIX RECEBIDO,30.0
19/04/2024,53149308,PIX RECEBIDO,200.0
26/04/2024,48756744,PIX RECEBIDO,40.0
27/04/2024,43247610,PIX RECEBIDO,500.0
29/04/2024,54503978,PIX RECEBIDO,50.0
29/04/2024,910175,PIX RECEBIDO,50.0
30/04/2024,16068039,PIX RECEBIDO,50.0
30/04/2024,21718869,PIX RECEBIDO,50.0
30/04/2024,28383099,PIX RECEBIDO,50.0
30/04/2024,89655637,PIX RECEBIDO,50.0
30/04/2024,9186935,PIX RECEBIDO,50.0
30/04/2024,47477158,PIX RECEBIDO,250.0
05/01/2024,62043173,PIX RECEBIDO,100.0
05/01/2024,55217087,PIX RECEBIDO,100.0
05/01/2024,31084513,PIX RECEBIDO,200.0
05/01/2024,33249407,PIX RECEBIDO,100.0
05/01/2024,75441102,PIX RECEBIDO,50.0
05/01/2024,16443561,PIX RECEBIDO,100.0
05/01/2024,20229240,PIX RECEBIDO,35.0
05/01/2024,54129872,PIX RECEBIDO,50.0
05/01/2024,17920277,PIX RECEBIDO,30.0
05/01/2024,39099146,PIX RECEBIDO,30.0
05/01/2024,66554740,PIX RECEBIDO,100.0
05/01/2024,72636841,PIX RECEBIDO,30.0
05/01/2024,8450455,PIX RECEBIDO,300.0
05/01/2024,41814059,PIX RECEBIDO,50.0
05/01/2024,17899486,PIX RECEBIDO,200.0
05/01/2024,8311474,PIX RECEBIDO,200.0
05/01/2024,67185877,PIX RECEBIDO,300.0
05/01/2024,66673177,PIX RECEBIDO,150.0
05/02/2024,91053406,PIX RECEBIDO,60.0
05/02/2024,35274115,PIX RECEBIDO,200.0
05/02/2024,55385362,PIX RECEBIDO,150.0
05/02/2024,19078696,PIX RECEBIDO,30.0
05/02/2024,82272599,PIX RECEBIDO,60.0
05/02/2024,95625891,PIX RECEBIDO,50.0
05/02/2024,85199846,PIX RECEBIDO,100.0
05/02/2024,14353532,PIX RECEBIDO,300.0
05/03/2024,24884186,TRANSFERENCIA RECEBIDA,80.0
05/03/2024,92094271,PIX RECEBIDO,50.0
05/03/2024,46825102,PIX RECEBIDO,450.0
05/03/2024,95782718,PIX RECEBIDO,50.0
05/03/2024,81862845,PIX RECEBIDO,150.0
05/04/2024,96838542,PIX RECEBIDO,50.0
05/05/2024,64291322,PIX RECEBIDO,200.0
05/06/2024,16000918,PIX RECEBIDO,120.0
05/06/2024,49639514,PIX RECEBIDO,50.0
05/06/2024,57347382,PIX RECEBIDO,50.0
05/06/2024,23189628,PIX RECEBIDO,100.0
05/06/2024,11554105,PIX RECEBIDO,100.0
05/07/2024,53149308,PIX RECEBIDO,200.0
05/08/2024,6821427,PIX RECEBIDO,50.0
05/08/2024,90452742,PIX RECEBIDO,40.0
05/08/2024,14702559,PIX RECEBIDO,40.0
05/09/2024,96587272,PIX RECEBIDO,30.0
05/09/2024,12533952,PIX RECEBIDO,100.0
05/10/2024,57951176,PIX RECEBIDO,100.0
05/10/2024,57951176,PIX RECEBIDO,100.0
05/12/2024,86931275,PIX RECEBIDO,50.0
20/05/2024,53149308,PIX RECEBIDO,200.0
20/05/2024,11905834,PIX RECEBIDO,800.0
21/05/2024,6351202,PIX RECEBIDO,100.0
23/05/2024,20637284,PIX RECEBIDO,80.0
25/05/2024,70381910,PIX RECEBIDO,30.0
29/05/2024,910175,PIX RECEBIDO,50.0
29/05/2024,16068039,PIX RECEBIDO,50.0
31/05/2024,17920277,PIX RECEBIDO,30.0
31/05/2024,39099146,PIX RECEBIDO,30.0
31/05/2024,55385362,PIX RECEBIDO,300.0
06/01/2024,55217087,PIX RECEBIDO,100.0
06/01/2024,33249407,PIX RECEBIDO,100.0
06/01/2024,31084513,PIX RECEBIDO,200.0
06/01/2024,54129872,PIX RECEBIDO,50.0
06/01/2024,75441102,PIX RECEBIDO,50.0
06/01/2024,14353532,PIX RECEBIDO,300.0
06/01/2024,20229240,PIX RECEBIDO,35.0
06/01/2024,62043173,PIX RECEBIDO,120.0
06/01/2024,43247610,PIX RECEBIDO,500.0
06/01/2024,8311474,PIX RECEBIDO,200.0
06/01/2024,95418888,PIX RECEBIDO,50.0
06/01/2024,89655637,PIX RECEBIDO,50.0
06/01/2024,85490801,PIX RECEBIDO,100.0
06/01/2024,82272599,PIX RECEBIDO,60.0
06/01/2024,41814059,PIX RECEBIDO,50.0
06/01/2024,86052017,PIX RECEBIDO,60.0
06/01/2024,86052017,PIX RECEBIDO,65.0
06/01/2024,28383099,PIX RECEBIDO,50.0
06/01/2024,17899486,PIX RECEBIDO,200.0
06/01/2024,95625891,PIX RECEBIDO,50.0
06/02/2024,91053406,PIX RECEBIDO,60.0
06/02/2024,85199846,PIX RECEBIDO,100.0
06/02/2024,66554740,PIX RECEBIDO,100.0
06/02/2024,9186935,PIX RECEBIDO,50.0
06/02/2024,16443561,PIX RECEBIDO,100.0
06/02/2024,23189628,PIX RECEBIDO,100.0
06/03/2024,54503978,PIX RECEBIDO,50.0
06/03/2024,36696773,PIX RECEBIDO,500.0
06/03/2024,92094271,PIX RECEBIDO,50.0
06/03/2024,47477158,PIX RECEBIDO,250.0
06/03/2024,46825102,PIX RECEBIDO,450.0
06/03/2024,96838542,PIX RECEBIDO,50.0
06/03/2024,73724550,PIX RECEBIDO,100.0
06/03/2024,8450455,PIX RECEBIDO,300.0
06/03/2024,72636841,PIX RECEBIDO,30.0
06/03/2024,95903866,PIX RECEBIDO,200.0
06/03/2024,21718869,PIX RECEBIDO,50.0
06/04/2024,98430076,PIX RECEBIDO,200.0
06/04/2024,19078696,PIX RECEBIDO,30.0
06/05/2024,16000918,PIX RECEBIDO,120.0
06/05/2024,95782718,PIX RECEBIDO,50.0
06/05/2024,14702559,PIX RECEBIDO,40.0
06/05/2024,57347382,PIX RECEBIDO,50.0
06/06/2024,49639514,PIX RECEBIDO,50.0
06/06/2024,6821427,PIX RECEBIDO,50.0
06/06/2024,81862845,PIX RECEBIDO,150.0
06/08/2024,96587272,PIX RECEBIDO,30.0
06/08/2024,90452742,PIX RECEBIDO,40.0
06/09/2024,12533952,PIX RECEBIDO,100.0
06/10/2024,57951176,PIX RECEBIDO,100.0
06/10/2024,57951176,PIX RECEBIDO,100.0
06/12/2024,86931275,PIX RECEBIDO,50.0
06/12/2024,64291322,PIX RECEBIDO,200.0
13/06/2024,1657608,PIX RECEBIDO,100.0
14/06/2024,84968933,PIX RECEBIDO,50.0
14/06/2024,35274115,PIX RECEBIDO,150.0
14/06/2024,11905834,PIX RECEBIDO,200.0
16/06/2024,53131715,PIX RECEBIDO,100.0
17/06/2024,69231827,PIX RECEBIDO,50.0
17/06/2024,26564652,PIX RECEBIDO,500.0
17/06/2024,25467959,PIX RECEBIDO,200.0
20/06/2024,31206593,PIX RECEBIDO,100.0
22/06/2024,86336164,PIX RECEBIDO,100.0
23/06/2024,70381910,PIX RECEBIDO,30.0
27/06/2024,910175,PIX RECEBIDO,50.0
28/06/2024,95418888,PIX RECEBIDO,50.0
28/06/2024,28383099,PIX RECEBIDO,50.0
28/06/2024,39099146,PIX RECEBIDO,30.0
29/06/2024,43247610,PIX RECEBIDO,500.0
29/06/2024,16068039,PIX RECEBIDO,50.0
30/06/2024,58302957,PIX RECEBIDO,20.0
30/06/2024,6351202,PIX RECEBIDO,100.0
30/06/2024,21718869,PIX RECEBIDO,50.0
30/06/2024,19078696,PIX RECEBIDO,30.0
07/01/2024,85490801,PIX RECEBIDO,50.0
07/01/2024,8450455,PIX RECEBIDO,300.0
07/01/2024,64291322,PIX RECEBIDO,200.0
07/01/2024,85199846,PIX RECEBIDO,100.0
07/01/2024,76057342,PIX RECEBIDO,50.0
07/01/2024,72636841,PIX RECEBIDO,30.0
07/01/2024,62043173,PIX RECEBIDO,100.0
07/01/2024,47477158,PIX RECEBIDO,250.0
07/01/2024,54503978,PIX RECEBIDO,100.0
07/01/2024,8311474,PIX RECEBIDO,200.0
07/01/2024,55385362,PIX RECEBIDO,200.0
07/01/2024,17899486,PIX RECEBIDO,200.0
07/01/2024,41814059,PIX RECEBIDO,50.0
07/01/2024,16443561,PIX RECEBIDO,100.0
07/01/2024,59342127,PIX RECEBIDO,200.0
07/01/2024,82272599,PIX RECEBIDO,80.0
07/01/2024,98189054,PIX RECEBIDO,75.0
07/01/2024,20229240,PIX RECEBIDO,35.0
07/01/2024,17920277,PIX RECEBIDO,30.0
07/01/2024,54129872,PIX RECEBIDO,50.0
07/01/2024,14353532,PIX RECEBIDO,300.0
07/01/2024,28383099,PIX RECEBIDO,50.0
07/01/2024,86052017,PIX RECEBIDO,60.0
07/01/2024,75441102,PIX RECEBIDO,50.0
07/01/2024,33249407,PIX RECEBIDO,100.0
07/01/2024,31084513,PIX RECEBIDO,200.0
07/01/2024,69231827,PIX RECEBIDO,50.0
07/01/2024,55217087,PIX RECEBIDO,100.0
07/02/2024,99653882,PIX RECEBIDO,100.0
07/02/2024,9186935,PIX RECEBIDO,50.0
07/02/2024,92094271,PIX RECEBIDO,50.0
07/02/2024,36696773,PIX RECEBIDO,400.0
07/02/2024,91053406,PIX RECEBIDO,60.0
07/03/2024,66673177,PIX RECEBIDO,150.0
07/03/2024,95625891,PIX RECEBIDO,50.0
07/03/2024,14702559,PIX RECEBIDO,50.0
07/03/2024,46825102,PIX RECEBIDO,450.0
07/04/2024,81862845,PIX RECEBIDO,150.0
07/04/2024,20637284,PIX RECEBIDO,80.0
07/04/2024,1657608,PIX RECEBIDO,100.0
07/04/2024,98430076,PIX RECEBIDO,200.0
07/05/2024,89655637,PIX RECEBIDO,50.0
07/05/2024,11554105,PIX RECEBIDO,100.0
07/05/2024,16000918,PIX RECEBIDO,120.0
07/05/2024,57347382,PIX RECEBIDO,50.0
07/05/2024,35274115,PIX RECEBIDO,150.0
07/05/2024,6821427,PIX RECEBIDO,50.0
07/05/2024,95782718,PIX RECEBIDO,50.0
07/06/2024,80040980,PIX RECEBIDO,50.0
07/06/2024,49639514,PIX RECEBIDO,50.0
07/08/2024,23189628,PIX RECEBIDO,50.0
07/08/2024,67185877,PIX RECEBIDO,500.0
07/08/2024,90452742,PIX RECEBIDO,40.0
07/08/2024,96587272,PIX RECEBIDO,30.0
07/09/2024,12533952,PIX RECEBIDO,100.0
07/10/2024,57951176,PIX RECEBIDO,100.0
07/10/2024,57951176,PIX RECEBIDO,100.0
07/12/2024,544645,PIX RECEBIDO,100.0
07/12/2024,86931275,PIX RECEBIDO,50.0
14/07/2024,11905834,PIX RECEBIDO,200.0
16/07/2024,25467959,PIX RECEBIDO,200.0
16/07/2024,53131715,PIX RECEBIDO,100.0
23/07/2024,7227114,PIX RECEBIDO,500.0
23/07/2024,42739037,PIX RECEBIDO,100.0
29/07/2024,544645,PIX RECEBIDO,50.0
29/07/2024,43247610,PIX RECEBIDO,500.0
30/07/2024,16068039,PIX RECEBIDO,50.0
30/07/2024,58302957,PIX RECEBIDO,20.0
31/07/2024,95903866,PIX RECEBIDO,300.0
31/07/2024,55385362,PIX RECEBIDO,150.0
31/07/2024,910175,PIX RECEBIDO,50.0
31/07/2024,17920277,PIX RECEBIDO,30.0
08/01/2024,80040980,PIX RECEBIDO,50.0
08/01/2024,8450455,PIX RECEBIDO,300.0
08/01/2024,21718869,PIX RECEBIDO,50.0
08/01/2024,82272599,PIX RECEBIDO,80.0
08/01/2024,54503978,PIX RECEBIDO,50.0
08/01/2024,72636841,PIX RECEBIDO,30.0
08/01/2024,76057342,PIX RECEBIDO,50.0
08/01/2024,92094271,PIX RECEBIDO,50.0
08/01/2024,85199846,PIX RECEBIDO,100.0
08/01/2024,17899486,PIX RECEBIDO,200.0
08/01/2024,81862845,PIX RECEBIDO,150.0
08/01/2024,16443561,PIX RECEBIDO,100.0
08/01/2024,8311474,PIX RECEBIDO,200.0
08/01/2024,41814059,PIX RECEBIDO,50.0
08/01/2024,62043173,PIX RECEBIDO,120.0
08/01/2024,98430076,PIX RECEBIDO,200.0
08/01/2024,39099146,PIX RECEBIDO,30.0
08/01/2024,14353532,PIX RECEBIDO,300.0
08/01/2024,98189054,PIX RECEBIDO,75.0
08/01/2024,86052017,PIX RECEBIDO,60.0
08/01/2024,20229240,PIX RECEBIDO,35.0
08/01/2024,31084513,PIX RECEBIDO,200.0
08/01/2024,85490801,PIX RECEBIDO,50.0
08/01/2024,28383099,PIX RECEBIDO,50.0
08/01/2024,75441102,PIX RECEBIDO,50.0
08/01/2024,33249407,PIX RECEBIDO,100.0
08/01/2024,69231827,PIX RECEBIDO,50.0
08/01/2024,47477158,PIX RECEBIDO,250.0
08/01/2024,54129872,PIX RECEBIDO,50.0
08/01/2024,55217087,PIX RECEBIDO,100.0
08/02/2024,46825102,PIX RECEBIDO,450.0
08/02/2024,14702559,PIX RECEBIDO,50.0
08/02/2024,66673177,PIX RECEBIDO,150.0
08/02/2024,91053406,PIX RECEBIDO,60.0
08/03/2024,64291322,PIX RECEBIDO,200.0
08/05/2024,19078696,PIX RECEBIDO,30.0
08/05/2024,95625891,PIX RECEBIDO,50.0
08/05/2024,89655637,PIX RECEBIDO,50.0
